4.848137004756927490e+04
2.968546300697326660e+04
2.871792139434814453e+04
2.786453866958618164e+04
2.742548471069335938e+04
2.704321707153320312e+04
2.691339741134643555e+04
2.672027645683288574e+04
2.845475494289398193e+04
2.767441230392456055e+04
2.668484826660156250e+04
2.648833856964111328e+04
2.638397184562683105e+04
2.630130681228637695e+04
2.623955023574829102e+04
2.618741898536682129e+04
2.613067210197448730e+04
2.607866558456420898e+04
2.612759649658203125e+04
2.611082546997070312e+04
2.602177746963500977e+04
2.598166680526733398e+04
2.596995960998535156e+04
2.591727896499633789e+04
2.572556191253662109e+04
2.585927464675903320e+04
2.578814530181884766e+04
2.597135543060302734e+04
2.573319230842590332e+04
2.619845211410522461e+04
2.572437530517578125e+04
2.546444750404357910e+04
2.523195796585083008e+04
2.532070204544067383e+04
2.527212627029418945e+04
2.517518805885314941e+04
2.517275031089782715e+04
2.519923557662963867e+04
2.515844972038269043e+04
2.510240510368347168e+04
2.511518308448791504e+04
2.507952765274047852e+04
2.495287291336059570e+04
2.484277754592895508e+04
2.535088714218139648e+04
2.503295647048950195e+04
2.496953684043884277e+04
2.484332104492187500e+04
2.487885461044311523e+04
2.480328381538391113e+04
2.479224280166625977e+04
2.473695884132385254e+04
2.469772731590270996e+04
2.462194994354248047e+04
2.457716613769531250e+04
2.458941206359863281e+04
2.462647042465209961e+04
2.447932596397399902e+04
2.449059603309631348e+04
2.441240480613708496e+04
2.453584765243530273e+04
2.663471566390991211e+04
2.448423862075805664e+04
2.428865587806701660e+04
2.424573986053466797e+04
2.430092330741882324e+04
2.406508873748779297e+04
2.412305804729461670e+04
2.420982923889160156e+04
2.375385428047180176e+04
2.389111536788940430e+04
2.339543945312500000e+04
2.383517421913146973e+04
2.341890871238708496e+04
2.350704104423522949e+04
2.379659857940673828e+04
2.365724652290344238e+04
2.353181150627136230e+04
2.343837209701538086e+04
2.316540381813049316e+04
2.237069899368286133e+04
2.260751285362243652e+04
2.212638820266723633e+04
2.259519750022888184e+04
2.264002213096618652e+04
2.235638505554199219e+04
2.218491828346252441e+04
2.181897177124023438e+04
2.262297033500671387e+04
2.178616769599914551e+04
2.163412179565429688e+04
2.159731361198425293e+04
2.122926854133605957e+04
2.123589741706848145e+04
2.081760420608520508e+04
2.153909488296508789e+04
2.187750950050354004e+04
2.187880442810058594e+04
2.031218218231201172e+04
2.096278111839294434e+04
2.094378106117248535e+04
2.097600727272033691e+04
2.091106277084350586e+04
2.063954590225219727e+04
2.064617244338989258e+04
2.065049838638305664e+04
2.038034906959533691e+04
2.021523918151855469e+04
2.028502092742919922e+04
2.035900163841247559e+04
2.111595024681091309e+04
2.107229531097412109e+04
2.006658207702636719e+04
2.044020690727233887e+04
2.028163390731811523e+04
1.982799521827697754e+04
1.972233178710937500e+04
2.071861639976501465e+04
1.969116179847717285e+04
1.958789552688598633e+04
1.952138794517517090e+04
2.008874180603027344e+04
2.008177751731872559e+04
2.012921424674987793e+04
1.960123029708862305e+04
1.986129801750183105e+04
1.950990432262420654e+04
1.934298354053497314e+04
