1514,0,0,0,0,0,0,0,0,360,398,429,404,410
2137,0,0,0,0,0,0,0,0,360,399,429,405,410
2754,0,0,0,0,0,0,0,0,361,398,429,405,410
3334,0,0,0,0,0,0,0,0,360,398,429,404,410
3849,0,0,0,0,0,0,0,0,361,398,430,405,410
4276,0,0,0,0,0,0,0,0,361,398,429,405,410
4679,0,0,0,0,0,0,0,0,360,398,429,404,410
5145,0,0,0,0,0,0,0,0,360,398,429,404,410
5605,0,0,0,0,0,0,0,0,360,398,429,404,409
6042,0,0,0,0,0,0,0,0,361,398,429,405,409
6452,0,0,0,0,0,0,0,0,361,398,429,405,410
6909,0,0,0,0,0,0,0,0,360,398,429,404,410
7376,0,0,0,0,0,0,0,0,361,398,429,404,410
7489,0,0,0,0,0,0,0,0,360,398,429,404,410
7897,0,0,0,0,0,0,0,0,361,398,429,404,410
8465,0,0,0,0,0,0,0,0,360,398,429,404,410
8684,0,0,0,0,0,0,0,0,360,398,430,404,410
8851,0,0,0,0,0,0,0,0,360,398,429,404,410
9015,0,0,0,0,0,0,0,0,361,398,429,404,410
9279,0,0,0,0,0,0,0,0,360,398,429,404,410
9481,0,0,0,0,0,0,0,0,360,397,429,404,410
9556,0,0,0,0,0,0,0,0,360,398,429,404,409
9831,0,0,0,0,0,0,0,0,360,398,429,405,410
10058,0,0,0,0,0,0,0,0,360,398,429,404,409
10417,0,0,0,0,0,0,0,0,360,398,429,404,410
10928,0,0,0,0,0,0,0,0,360,398,429,404,410
11376,0,0,0,0,0,0,0,0,360,398,429,405,410
11844,0,0,0,0,0,0,0,0,360,398,429,404,410
12368,0,0,0,0,0,0,0,0,360,398,429,404,410
12773,0,0,0,0,0,0,0,0,360,398,429,404,410
13235,0,0,0,0,0,0,0,0,361,398,430,404,410
13761,0,0,0,0,0,0,0,0,360,398,429,404,410
14049,0,0,0,0,0,0,0,0,361,398,430,404,410
14530,0,0,0,0,0,0,0,0,360,398,429,405,410
15009,0,0,0,0,0,0,0,0,360,398,429,404,410
15279,0,0,0,0,0,0,0,0,360,398,429,404,410
15717,0,0,0,0,0,0,0,0,360,398,429,404,410
15782,0,0,0,0,0,0,0,0,360,398,429,405,410
15987,0,0,0,0,0,0,0,0,360,398,429,404,409
16204,0,0,0,0,0,0,0,0,360,398,429,404,410
16587,0,0,0,0,0,0,0,0,360,398,429,405,410
16982,0,0,0,0,0,0,0,0,360,398,429,404,410
17339,0,0,0,0,0,0,0,0,360,398,429,404,410
17701,0,0,0,0,0,0,0,0,361,398,429,405,410
18145,0,0,0,0,0,0,0,0,361,398,429,405,410
18545,0,0,0,0,0,0,0,0,361,398,429,404,410
18883,0,0,0,0,0,0,0,0,361,398,429,405,410
18961,0,0,0,0,0,0,0,0,361,398,429,404,410
19142,0,0,0,0,0,0,0,0,360,398,429,404,410
19186,0,0,0,0,0,0,0,0,360,398,429,404,410
19221,0,0,0,0,0,0,0,0,361,399,429,404,410
19625,0,0,0,0,0,0,0,0,360,398,429,404,410
19651,0,0,0,0,0,0,0,0,361,398,429,405,410
19749,0,0,0,0,0,0,0,0,360,398,429,404,410
19846,0,0,0,0,0,0,0,0,360,398,429,405,410
19981,0,0,0,0,0,0,0,0,361,398,429,405,410
20147,0,0,0,0,0,0,0,0,360,398,429,404,410
20380,0,0,0,0,0,0,0,0,361,398,429,405,410
20688,0,0,0,0,0,0,0,0,360,398,429,404,410
20825,0,0,0,0,0,0,0,0,361,398,429,404,410
21090,0,0,0,0,0,0,0,0,360,399,429,404,410
21579,0,0,0,0,0,0,0,0,360,398,429,404,410
21684,0,0,0,0,0,0,0,0,360,398,429,404,409
21891,0,0,0,0,0,0,0,0,360,398,429,404,410
22217,0,0,0,0,0,0,0,0,360,398,429,404,410
22516,0,0,0,0,0,0,0,0,360,398,429,405,410
22621,0,0,0,0,0,0,0,0,360,398,429,405,410
22695,0,0,0,0,0,0,0,0,360,398,429,404,410
23246,0,0,0,0,0,0,0,0,360,398,429,404,410
23418,0,0,0,0,0,0,0,0,360,398,429,404,409
23590,0,0,0,0,0,0,0,0,360,398,429,405,409
23789,0,0,0,0,0,0,0,0,360,398,429,405,410
23986,0,0,0,0,0,0,0,0,360,398,429,404,410
24330,0,0,0,0,0,0,0,0,360,398,429,404,409
24826,0,0,0,0,0,0,0,0,361,398,429,404,410
25315,0,0,0,0,0,0,0,0,361,398,429,404,410
25671,0,0,0,0,0,0,0,0,360,398,430,404,410
