1481,110101001110000110011001,110101001000111111101,110101001111001011011100,1101010010011011010011,110100101100000010001011,11010100110110011000010,11010010110111101011100,1101010011111111110,316,398,416,409,421
1493,110101001101111011100011,11010100110101011100011,11010100111111011111011,11010100111000011011010,110110001110001010101100,11010111100111111111101,110101011011000010101,11010101100111111111010,316,398,416,409,421
1517,11010100111011011111011,1101010010111101101101,1101010110101111101,110101001100010110001011,11011000110101011011111,110101101111100110101010,1101010110111111111001,110101011001101010001000,315,398,416,409,421
1523,110101001110101111000101,110101001100101011111101,11010101101110,1101010011011100101001,11010010101010100100,1101010011000110101101,1101001010001001100000,11010100110001111001011,315,398,416,409,421
1564,110011011001010111010100,10111101111010,000,0011000000,101000001100111010101,1000101011010011010100,11110111011010101,10110110101111010100,316,398,416,409,421
1581,11010101101001011111,1101010010011111111,1101010110010111101,110101001110000011101001,1101000111110001110110,1101010011000111110000,11010010101111010100010,1101010010011010111000,316,399,416,409,421
1587,110101011001010011001,1101010010011111000110,110101011100011101000,11010100111001111111001,11010001100111010001100,11010011110101111100101,110100101001110101010,110101001000010110011101,316,398,416,409,421
1593,1101010011111010110110,110101001011011111110,11010101101001010100,11010100111111111101110,1101011110110001101011,1101011010110111101110,110101001100011011101111,110101011011100111000110,316,398,416,409,421
1611,110101001111111010111111,110101001001101011000,1101010111101101,110101001100000110011,11010111111001110011,11010110101110100000,110101001011011010000000,1101010111000101100111,316,398,416,408,421
1623,110101011000011111,110101001101110011111101,1101010110111010010110,110101001111111110000000,110101101011001010,11010101110111111101001,1101010010100000100,11010101101110111110,316,398,416,408,421
1652,11010100111101101111100,11010100101100110011000,1101010110011100,110101001011110011000001,11010001100100111011,1101001111000101110101,1101001011001110010000,110101001011011111100110,316,398,416,409,421
1664,1101010110010111000000,110101001011110110111011,110101011110001010110,1101010111011110110011,11010100101111111011100,11010101101100100,110100111110001010000111,11010101110000010000111,316,398,416,409,421
1687,110101001110011010110001,1101010011010010111001,1101010111101001,110101001000101110001000,11010011100010100111,11010100100101110,11010011101000110101000,110101011101110110100,316,399,416,409,421
1705,11010101101111101011,1101010111110011010110,1101010110000101001010,110101001111000010100010,110100011010010010011011,11010011101101001101100,110100101110110111100110,110101001100000111101000,316,398,416,408,421
1716,1101010101001001,110101001010011011000101,110101011101111101110,11010100110000111010000,11010011101111001110011,1101010011000101000001,110100111100000010110000,11010101100101110111,315,398,416,408,421
1727,1101010111010111001001,110101001000001010111001,11010101111100101010,1101010110000111001001,11010001111110111001,1101001110110001101001,11010010100011011001110,110101001010010110100,316,398,416,409,421
1739,110101011010101001,11010100110000111010000,1101010110010110011010,11010100110110110111111,1101010010011011011010,11010100101011101001011,110101001010010001011,110101011111000100100,316,398,416,409,421
1756,110101011001010100,110101001000110111111100,11010101111111000010,1101010011110101101111,110101001010110010110100,1101010011100000110111,1101010010011011011010,11010101100011101010011,316,398,416,409,421
1773,110101011011111111101,11010100110001111101100,1101010110001001100010,11010100101101101001110,1101000010111101001011,11010010101100010,110100011110111111100111,11010100110101011110,316,398,416,409,421
1779,11010101111101101,11010100101100111110110,1101010110000111001110,110101001010001010011,110101001101110110101100,110101001111110010101,110101001101010101000,110101011001110010000100,316,398,416,409,421
1790,1101010110001011110000,1101010011010100111010,1101010111110110001010,1101010011000101100001,110100001110111111000,11010010110100111111010,110100011110110011110,110101001001110101110,316,398,416,409,421
1802,11010101111111010111,110101001101010110110011,110101011011011100000,110101001100011010001,11010100110110011000010,1101010111100,11010100101010011110001,110101011001001111101010,316,398,416,409,421
1855,110101011011010010011,1101010011111110110010,11010101110010100,110101001111000110010011,11010000100001110001110,11010010110111111,110100011101100110010111,110101001001111110010,316,398,416,408,421
1867,110101011101111101101,11010101111010110,11010101101010010011010,1101010110001010000010,1101010010001001110,110101001110111111110110,110101001010000011010101,11010101110111010011100,316,398,416,408,421
1896,1101101011010110011110,110110011101110111000100,11011001100011010011011,1101100110101111010010,1101001011000011111001,11011000111010101000000,1110111110111011,11010101100010111000011,316,399,416,408,421
1901,11011010110101011011,110110011011101111101,110110001111000010101110,110110001110010011001001,11010001010000111,110101101001010010011011,11101111101011010000110,110101001101011111100100,316,399,416,408,421
1924,110110101000101010000,1101100110111010110101,110110001011101111,110110001011110010110000,11010011100110111011000,11011000111001111010101,1111001011100011110011,11010110101011111100100,316,398,416,408,421
1929,11011001100110111110010,1101100110111010011011,11010111111110001101010,11011000101110111110,1101000110000001100111,1101011010110111110010,111100011001110111101111,11010101110000111010001,316,398,416,408,421
1964,1111001110101101110001,1101011110111,000,000,11000000101000001111111,1101100011001011101110,11011000101001010111000,11010110111001111100000,316,399,416,409,421
1970,110101111100010111111,11010111100000111000010,1101011011011011111010,11010101101000111000001,110101001001000010101001,11010110101001011010,11101111111111110100111,1101011010101010100110,316,398,416,409,421
2005,110101011111001010011110,1101010010010110110000,11010101110110001100011,1101010111001010100110,11010111101001011100100,11010110101110011111100,1110100111011111001010,110101101101111111101111,316,398,416,409,421
2022,110101011011110011001111,11010100111100111010,1101010110111001111110,110101011010110111100,110110001000010110100011,1101011011000011110111,11100101111101011100100,110101101101010111100111,316,398,416,409,421
