2.9337489395141603,0.49609375,0.5,0.50390625,0.5,0.5078125,0.50390625,0.5078125,0.484375,0.50109375,0.50015625,0.50015625,0.49984375,0.50046875,0.49953125,0.4996875,0.50109375,0.499984375,0.500078125,0.49990625,0.500046875,0.50003125,0.4998125,0.499984375,0.500140625,0.5439453125000001,0.7984375,0.884375,0.8140625,0.88828125
2.9377489395141603,0.49609375,0.5,0.5078125,0.50390625,0.50390625,0.5,0.50390625,0.484375,0.50140625,0.5003125,0.500625,0.5003125,0.50078125,0.49984375,0.50015625,0.50140625,0.499921875,0.5000625,0.499953125,0.5000625,0.500125,0.499875,0.5000625,0.500015625,0.5488281250000001,0.79453125,0.884375,0.8140625,0.8921875
2.9417489395141603,0.5,0.5,0.49609375,0.5,0.4921875,0.4921875,0.49609375,0.51171875,0.5009375,0.50015625,0.50046875,0.5003125,0.50046875,0.49984375,0.5,0.500625,0.499890625,0.50003125,0.4999375,0.500046875,0.500140625,0.499890625,0.5000625,0.49996875,0.5537109375000001,0.7984375,0.884375,0.8140625,0.8921875
2.9457489395141603,0.4921875,0.5,0.49609375,0.5,0.49609375,0.49609375,0.49609375,0.5078125,0.5003125,0.5,0.5003125,0.5003125,0.50046875,0.49984375,0.49984375,0.50015625,0.49984375,0.50003125,0.499921875,0.500046875,0.500125,0.499875,0.50003125,0.499984375,0.5537109375000001,0.79453125,0.884375,0.8140625,0.88828125
2.9497489395141603,0.4921875,0.49609375,0.5,0.5,0.50390625,0.5,0.49609375,0.46875,0.50015625,0.5,0.5003125,0.5003125,0.50046875,0.49984375,0.4996875,0.4996875,0.4998125,0.500015625,0.499921875,0.5000625,0.500140625,0.499875,0.499984375,0.499859375,0.5537109375000001,0.79453125,0.884375,0.8140625,0.8921875
2.9537489395141603,0.5,0.5,0.50390625,0.5,0.5078125,0.5,0.5,0.4921875,0.50015625,0.49984375,0.5003125,0.5003125,0.50046875,0.49984375,0.49953125,0.499375,0.4998125,0.5,0.4999375,0.500046875,0.500171875,0.499875,0.499984375,0.49978125,0.5585937500000001,0.790625,0.88046875,0.8140625,0.88828125
2.9577489395141603,0.51171875,0.5,0.49609375,0.5,0.49609375,0.5,0.5,0.52734375,0.5003125,0.49953125,0.50015625,0.50015625,0.5003125,0.5,0.49953125,0.49984375,0.49984375,0.499984375,0.499921875,0.500015625,0.500171875,0.499890625,0.499984375,0.499828125,0.5683593750000001,0.790625,0.88046875,0.8140625,0.88828125
2.9617489395141603,0.50390625,0.5,0.5,0.5,0.5,0.5,0.5,0.515625,0.5003125,0.49953125,0.50015625,0.50015625,0.5003125,0.5,0.49953125,0.50015625,0.499875,0.499984375,0.499921875,0.500015625,0.500171875,0.499890625,0.499984375,0.499921875,0.5683593750000001,0.78671875,0.88046875,0.8140625,0.884375
2.9657489395141603,0.5,0.5,0.50390625,0.5,0.5078125,0.5078125,0.5078125,0.48828125,0.50046875,0.49953125,0.50015625,0.50015625,0.5003125,0.50015625,0.4996875,0.50015625,0.499890625,0.499984375,0.499921875,0.500015625,0.500203125,0.499921875,0.499984375,0.49990625,0.5683593750000001,0.78671875,0.884375,0.8140625,0.88828125
2.9697489395141603,0.4921875,0.49609375,0.5,0.4921875,0.5,0.5,0.50390625,0.484375,0.50015625,0.499375,0.49984375,0.4996875,0.49984375,0.50015625,0.49984375,0.49984375,0.499859375,0.499953125,0.49990625,0.49996875,0.500203125,0.4999375,0.5,0.499828125,0.5732421875000001,0.7828125,0.884375,0.8140625,0.88828125
